trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
12532,False,"{'a': 0.84207797209037616, 'e': 0.08155720089701875}",25,11,16.235522388714248,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
12533,False,"{'a': 0.84208664845160408, 'e': 0.08154088945683935}",20,13,12.356960701047322,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12534,False,"{'a': 0.8420953226903769, 'e': 0.08152458127894799}",25,9,15.582986852370501,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
12535,False,"{'a': 0.8421039948072816, 'e': 0.0815082763626922}",20,13,12.534725492644412,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12536,False,"{'a': 0.84211266480290459, 'e': 0.08149197470741966}",25,12,22.88386535300689,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
12537,False,"{'a': 0.84212133267783251, 'e': 0.08147567631247818}",20,8,18.54449075073328,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12538,False,"{'a': 0.84212999843265146, 'e': 0.08145938117721568}",20,14,14.138365372967218,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
12539,False,"{'a': 0.84213866206794752, 'e': 0.08144308930098024}",25,15,20.234734505245672,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12540,False,"{'a': 0.84214732358430655, 'e': 0.08142680068312005}",20,0,29.837463677403512,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
12541,False,"{'a': 0.84215598298231431, 'e': 0.08141051532298342}",25,4,36.24699925779071,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
12542,False,"{'a': 0.84216464026255633, 'e': 0.08139423321991883}",30,17,25.480400326728613,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
12543,False,"{'a': 0.84217329542561803, 'e': 0.08137795437327484}",35,19,-10.821486209897174,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
12544,False,"{'a': 0.84218194847208439, 'e': 0.08136167878240019}",20,10,-25.488354909881135,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
12545,False,"{'a': 0.84219059940254015, 'e': 0.08134540644664372}",30,18,9.73911843353695,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
12546,False,"{'a': 0.84219924821757042, 'e': 0.0813291373653544}",20,15,4.627536022129076,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
12547,False,"{'a': 0.84220789491775983, 'e': 0.08131287153788132}",25,13,4.318242747888371,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
12548,False,"{'a': 0.84221653950369257, 'e': 0.08129660896357374}",25,17,16.806482672655175,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
12549,False,"{'a': 0.84222518197595286, 'e': 0.08128034964178103}",30,15,25.665414709373213,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
12550,False,"{'a': 0.84223382233512478, 'e': 0.08126409357185269}",20,14,14.390068611350733,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
12551,False,"{'a': 0.84224246058179231, 'e': 0.0812478407531383}",20,14,10.123599047534974,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
12552,False,"{'a': 0.84225109671653886, 'e': 0.08123159118498768}",30,22,17.1367998625677,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
12553,False,"{'a': 0.84225973073994809, 'e': 0.0812153448667507}",20,9,19.51408325309711,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12554,False,"{'a': 0.84226836265260319, 'e': 0.08119910179777734}",20,8,24.822343145455196,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12555,False,"{'a': 0.84227699245508725, 'e': 0.08118286197741778}",20,16,7.150722488373432,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
12556,False,"{'a': 0.84228562014798325, 'e': 0.0811666254050223}",30,8,36.60932305717881,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
12557,False,"{'a': 0.84229424573187406, 'e': 0.0811503920799413}",25,16,17.466084484654047,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
12558,False,"{'a': 0.84230286920734188, 'e': 0.08113416200152532}",20,13,12.917725449719239,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12559,False,"{'a': 0.84231149057496946, 'e': 0.08111793516912501}",20,8,21.72607081425762,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12560,False,"{'a': 0.84232010983533867, 'e': 0.08110171158209119}",25,16,15.204716945131349,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
12561,False,"{'a': 0.84232872698903161, 'e': 0.08108549123977478}",30,18,23.86895878278806,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12562,False,"{'a': 0.84233734203663035, 'e': 0.08106927414152681}",20,14,13.290050620232684,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
12563,False,"{'a': 0.84234595497871612, 'e': 0.08105306028669852}",20,14,11.67817036038656,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
12564,False,"{'a': 0.84235456581587065, 'e': 0.08103684967464118}",35,19,30.17200845274312,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
12565,False,"{'a': 0.84236317454867515, 'e': 0.08102064230470625}",25,8,-54.3805970302768,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
12566,False,"{'a': 0.8423717811777105, 'e': 0.08100443817624531}",30,17,22.763374012438838,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
12567,False,"{'a': 0.84238038570355789, 'e': 0.08098823728861007}",25,14,21.5280153977499,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12568,False,"{'a': 0.84238898812679774, 'e': 0.08097203964115235}",25,11,15.880375288554024,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
12569,False,"{'a': 0.84239758844801071, 'e': 0.08095584523322412}",20,0,18.337205533307525,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
12570,False,"{'a': 0.84240618666777733, 'e': 0.08093965406417747}",25,9,20.34822758387673,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
12571,False,"{'a': 0.84241478278667759, 'e': 0.08092346613336464}",20,11,6.0847037873493095,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
12572,False,"{'a': 0.84242337680529145, 'e': 0.08090728144013797}",30,15,27.496241803549072,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
12573,False,"{'a': 0.84243196872419868, 'e': 0.08089109998384994}",20,11,16.89485780510252,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
12574,False,"{'a': 0.84244055854397892, 'e': 0.08087492176385318}",25,16,14.19948153363114,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
12575,False,"{'a': 0.84244914626521183, 'e': 0.0808587467795004}",20,7,23.91492412633325,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
12576,False,"{'a': 0.84245773188847628, 'e': 0.08084257503014451}",20,4,24.890381426388736,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
12577,False,"{'a': 0.84246631541435146, 'e': 0.08082640651513848}",25,17,13.828582742827878,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
12578,False,"{'a': 0.84247489684341625, 'e': 0.08081024123383546}",20,12,16.04905903496416,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
12579,False,"{'a': 0.84248347617624952, 'e': 0.08079407918558869}",20,0,33.590145328863116,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
12580,False,"{'a': 0.84249205341342959, 'e': 0.08077792036975157}",30,18,21.397584136787202,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12581,False,"{'a': 0.84250062855553498, 'e': 0.08076176478567762}",25,16,16.06974328878268,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
12582,False,"{'a': 0.84250920160314346, 'e': 0.08074561243272049}",20,3,5.414580688588286,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
12583,False,"{'a': 0.84251777255683347, 'e': 0.08072946331023395}",20,2,-2.4271418888850675,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
12584,False,"{'a': 0.8425263414171823, 'e': 0.0807133174175719}",25,14,18.435626827806317,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12585,False,"{'a': 0.84253490818476817, 'e': 0.08069717475408839}",20,14,12.500963949991078,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
12586,False,"{'a': 0.84254347286016784, 'e': 0.08068103531913758}",20,14,12.340857548725591,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
12587,False,"{'a': 0.84255203544395907, 'e': 0.08066489911207375}",20,6,2.0659355058952933,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
12588,False,"{'a': 0.84256059593671839, 'e': 0.08064876613225133}",25,19,9.926854827615937,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
12589,False,"{'a': 0.84256915433902313, 'e': 0.08063263637902489}",20,14,9.57784807367809,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
12590,False,"{'a': 0.84257771065144982, 'e': 0.08061650985174909}",30,18,22.132508873124547,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12591,False,"{'a': 0.842586264874575, 'e': 0.08060038654977873}",20,11,7.928177823471248,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
12592,False,"{'a': 0.84259481700897487, 'e': 0.08058426647246879}",25,16,17.024530654389853,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
12593,False,"{'a': 0.84260336705522565, 'e': 0.08056814961917429}",25,17,15.53640610321999,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
12594,False,"{'a': 0.84261191501390331, 'e': 0.08055203598925045}",25,11,15.975067224491188,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
12595,False,"{'a': 0.84262046088558362, 'e': 0.08053592558205261}",25,8,32.10058520831059,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
12596,False,"{'a': 0.84262900467084223, 'e': 0.0805198183969362}",20,8,23.426523144283717,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12597,False,"{'a': 0.84263754637025445, 'e': 0.08050371443325681}",20,10,-23.82245756078602,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
12598,False,"{'a': 0.8426460859843955, 'e': 0.08048761369037016}",25,7,32.70832510447782,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
12599,False,"{'a': 0.84265462351384057, 'e': 0.0804715161676321}",30,22,16.00067208690893,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
12600,False,"{'a': 0.84266315895916444, 'e': 0.08045542186439857}",30,21,16.320174119194235,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
12601,False,"{'a': 0.84267169232094175, 'e': 0.08043933078002569}",20,11,17.996083562015876,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
12602,False,"{'a': 0.84268022359974704, 'e': 0.08042324291386968}",20,13,13.510748702884356,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12603,False,"{'a': 0.84268875279615485, 'e': 0.08040715826528691}",25,15,20.92925560191811,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12604,False,"{'a': 0.84269727991073884, 'e': 0.08039107683363386}",20,6,24.74719811919893,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
12605,False,"{'a': 0.84270580494407343, 'e': 0.08037499861826713}",30,20,16.820550639032316,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12606,False,"{'a': 0.84271432789673228, 'e': 0.08035892361854348}",30,20,20.65602609981835,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12607,False,"{'a': 0.84272284876928882, 'e': 0.08034285183381977}",20,16,6.957206714777089,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
12608,False,"{'a': 0.84273136756231659, 'e': 0.08032678326345301}",20,4,17.39146382785754,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
12609,False,"{'a': 0.84273988427638891, 'e': 0.08031071790680032}",30,16,13.365043244973084,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
12610,False,"{'a': 0.84274839891207853, 'e': 0.08029465576321897}",20,9,21.413112843892193,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12611,False,"{'a': 0.8427569114699589, 'e': 0.08027859683206633}",25,18,12.749363245323748,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12612,False,"{'a': 0.842765421950602, 'e': 0.08026254111269991}",25,15,21.29111484907881,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12613,False,"{'a': 0.84277393035458081, 'e': 0.08024648860447738}",20,13,12.119283285507036,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12614,False,"{'a': 0.84278243668246777, 'e': 0.08023043930675648}",20,8,-21.149542546930466,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
12615,False,"{'a': 0.84279094093483453, 'e': 0.08021439321889513}",20,10,15.432844679168982,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12616,False,"{'a': 0.84279944311225352, 'e': 0.08019835034025136}",30,17,24.558451234443048,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
12617,False,"{'a': 0.84280794321529617, 'e': 0.0801823106701833}",25,10,30.901253238697876,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
12618,False,"{'a': 0.84281644124453436, 'e': 0.08016627420804927}",25,15,19.445419938652105,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12619,False,"{'a': 0.84282493720053941, 'e': 0.08015024095320766}",30,16,26.212081607874588,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
12620,False,"{'a': 0.84283343108388276, 'e': 0.08013421090501702}",20,16,6.302686064806145,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
12621,False,"{'a': 0.84284192289513515, 'e': 0.08011818406283602}",25,17,-25.84889022020227,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
12622,False,"{'a': 0.84285041263486771, 'e': 0.08010216042602346}",25,8,23.097848035822842,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
12623,False,"{'a': 0.84285890030365096, 'e': 0.08008613999393825}",20,14,12.397376047941341,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
12624,False,"{'a': 0.84286738590205568, 'e': 0.08007012276593947}",25,17,18.69567599853594,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
12625,False,"{'a': 0.84287586943065207, 'e': 0.08005410874138628}",25,12,12.100311563847136,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
12626,False,"{'a': 0.84288435089001024, 'e': 0.08003809791963801}",35,27,16.19623803181046,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
12627,False,"{'a': 0.84289283028070017, 'e': 0.08002209030005408}",20,10,18.138813352147544,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12628,False,"{'a': 0.84290130760329185, 'e': 0.08000608588199407}",30,15,28.980769349955168,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
12629,False,"{'a': 0.84290978285835483, 'e': 0.07999008466481768}",30,18,22.053220710414482,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12630,False,"{'a': 0.84291825604645843, 'e': 0.07997408664788472}",25,11,30.171651253308138,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
12631,False,"{'a': 0.84292672716817219, 'e': 0.07995809183055513}",20,10,17.597117950165977,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12632,False,"{'a': 0.84293519622406488, 'e': 0.07994210021218903}",20,13,15.192398954073392,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12633,False,"{'a': 0.8429436632147056, 'e': 0.07992611179214659}",35,24,18.090782806608964,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12634,False,"{'a': 0.84295212814066312, 'e': 0.07991012656978816}",20,15,8.763917635252188,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
12635,False,"{'a': 0.84296059100250587, 'e': 0.0798941445444742}",20,10,17.74706074097268,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12636,False,"{'a': 0.84296905180080206, 'e': 0.07987816571556532}",25,13,14.958681088553929,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
12637,False,"{'a': 0.84297751053612036, 'e': 0.07986219008242221}",20,3,18.562345488462363,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
12638,False,"{'a': 0.84298596720902852, 'e': 0.07984621764440572}",25,13,21.70995775689393,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12639,False,"{'a': 0.84299442182009421, 'e': 0.07983024840087684}",20,16,9.44776115160892,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
12640,False,"{'a': 0.8430028743698853, 'e': 0.07981428235119667}",25,11,24.508771332053186,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
12641,False,"{'a': 0.84301132485896935, 'e': 0.07979831949472643}",25,6,21.182714296593492,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
12642,False,"{'a': 0.84301977328791344, 'e': 0.07978235983082749}",25,17,16.300794841607377,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
12643,False,"{'a': 0.84302821965728481, 'e': 0.07976640335886133}",20,6,6.886711176326894,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
12644,False,"{'a': 0.8430366639676502, 'e': 0.07975045007818955}",20,8,19.07949185469105,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12645,False,"{'a': 0.84304510621957673, 'e': 0.07973449998817392}",35,19,-25.543504962847827,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
12646,False,"{'a': 0.84305354641363073, 'e': 0.07971855308817628}",25,13,24.467758560517545,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12647,False,"{'a': 0.84306198455037862, 'e': 0.07970260937755864}",25,11,24.984591372928023,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
12648,False,"{'a': 0.84307042063038662, 'e': 0.07968666885568314}",20,0,15.920333512795391,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
12649,False,"{'a': 0.84307885465422094, 'e': 0.07967073152191201}",25,19,11.4941151115314,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
12650,False,"{'a': 0.84308728662244736, 'e': 0.07965479737560763}",25,11,16.640943293953697,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
12651,False,"{'a': 0.84309571653563142, 'e': 0.0796388664161325}",30,22,15.312549379001865,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
12652,False,"{'a': 0.84310414439433878, 'e': 0.07962293864284928}",25,14,22.393623391842123,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12653,False,"{'a': 0.84311257019913477, 'e': 0.07960701405512072}",25,17,19.115876735347648,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
12654,False,"{'a': 0.84312099395058449, 'e': 0.0795910926523097}",20,11,18.0173325729769,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
12655,False,"{'a': 0.84312941564925303, 'e': 0.07957517443377923}",35,18,21.147707362656938,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
12656,False,"{'a': 0.84313783529570507, 'e': 0.07955925939889247}",20,12,15.075844447363707,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
12657,False,"{'a': 0.84314625289050527, 'e': 0.0795433475470127}",20,13,12.02707824489546,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12658,False,"{'a': 0.84315466843421805, 'e': 0.0795274388775033}",30,13,32.79809110689244,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
12659,False,"{'a': 0.84316308192740763, 'e': 0.0795115333897278}",25,16,17.406630603738748,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
12660,False,"{'a': 0.84317149337063835, 'e': 0.07949563108304986}",20,14,9.9071768958019,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
12661,False,"{'a': 0.84317990276447385, 'e': 0.07947973195683325}",20,13,16.544780344579944,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12662,False,"{'a': 0.84318831010947803, 'e': 0.07946383601044188}",25,19,14.444550453798694,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
12663,False,"{'a': 0.84319671540621433, 'e': 0.0794479432432398}",20,14,12.589119300815359,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
12664,False,"{'a': 0.84320511865524606, 'e': 0.07943205365459115}",20,16,5.613039819314624,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
12665,False,"{'a': 0.84321351985713655, 'e': 0.07941616724386023}",20,10,-4.803282379116213,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
12666,False,"{'a': 0.84322191901244892, 'e': 0.07940028401041146}",25,17,13.807525419824895,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
12667,False,"{'a': 0.84323031612174582, 'e': 0.07938440395360938}",20,11,14.50025290113912,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
12668,False,"{'a': 0.84323871118558991, 'e': 0.07936852707281866}",30,17,23.93508153060314,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
12669,False,"{'a': 0.84324710420454396, 'e': 0.0793526533674041}",25,11,25.640708976860104,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
12670,False,"{'a': 0.84325549517916987, 'e': 0.07933678283673062}",25,8,-8.195137972399829,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
12671,False,"{'a': 0.84326388411003006, 'e': 0.07932091548016328}",25,7,-8.736929228610286,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
12672,False,"{'a': 0.84327227099768642, 'e': 0.07930505129706725}",30,20,19.763614459850622,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12673,False,"{'a': 0.84328065584270073, 'e': 0.07928919028680784}",30,15,31.095365566721085,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
12674,False,"{'a': 0.84328903864563465, 'e': 0.07927333244875047}",20,7,3.86535743719159,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
12675,False,"{'a': 0.8432974194070495, 'e': 0.07925747778226072}",30,10,28.500457155546794,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
12676,False,"{'a': 0.8433057981275065, 'e': 0.07924162628670428}",30,16,24.27415721581847,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
12677,False,"{'a': 0.84331417480756687, 'e': 0.07922577796144693}",20,12,4.688307223625857,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
12678,False,"{'a': 0.8433225494477915, 'e': 0.07920993280585464}",20,0,27.675887090880362,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
12679,False,"{'a': 0.84333092204874105, 'e': 0.07919409081929348}",25,15,18.523765940687234,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12680,False,"{'a': 0.84333929261097595, 'e': 0.07917825200112961}",20,9,18.125759354379504,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12681,False,"{'a': 0.84334766113505677, 'e': 0.0791624163507294}",30,20,20.22284617338773,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12682,False,"{'a': 0.8433560276215436, 'e': 0.07914658386745925}",25,15,17.11655691384896,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12683,False,"{'a': 0.84336439207099645, 'e': 0.07913075455068576}",30,12,33.48547240966896,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
12684,False,"{'a': 0.84337275448397542, 'e': 0.07911492839977563}",25,18,11.444113776611545,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12685,False,"{'a': 0.8433811148610395, 'e': 0.07909910541409568}",25,17,-6.8083469372519705,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
12686,False,"{'a': 0.84338947320274893, 'e': 0.07908328559301285}",20,8,-42.5336478315764,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
12687,False,"{'a': 0.84339782950966269, 'e': 0.07906746893589425}",30,24,7.881404790786229,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
12688,False,"{'a': 0.84340618378233978, 'e': 0.07905165544210709}",25,14,19.779115344531036,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12689,False,"{'a': 0.84341453602133942, 'e': 0.07903584511101866}",20,13,14.29622552609581,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12690,False,"{'a': 0.84342288622722017, 'e': 0.07902003794199645}",25,9,17.91073674444625,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
12691,False,"{'a': 0.84343123440054091, 'e': 0.07900423393440806}",25,15,16.511491320581655,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12692,False,"{'a': 0.84343958054185986, 'e': 0.07898843308762118}",20,5,21.793534398182395,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
12693,False,"{'a': 0.84344792465173524, 'e': 0.07897263540100366}",20,7,21.80391070592516,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
12694,False,"{'a': 0.84345626673072516, 'e': 0.07895684087392346}",20,10,22.52695801562883,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12695,False,"{'a': 0.84346460677938773, 'e': 0.07894104950574868}",20,11,9.861824409971717,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
12696,False,"{'a': 0.84347294479828039, 'e': 0.07892526129584752}",20,12,16.017523187317735,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
12697,False,"{'a': 0.84348128078796103, 'e': 0.07890947624358836}",25,11,27.808190438414375,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
12698,False,"{'a': 0.84348961474898665, 'e': 0.07889369434833965}",25,17,16.67512274610915,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
12699,False,"{'a': 0.84349794668191458, 'e': 0.07887791560946998}",25,11,13.433753986756788,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
12700,False,"{'a': 0.84350627658730193, 'e': 0.07886214002634809}",25,15,18.250140180601537,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12701,False,"{'a': 0.84351460446570559, 'e': 0.07884636759834282}",20,7,9.425599625191989,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
12702,False,"{'a': 0.843522930317682, 'e': 0.07883059832482316}",30,16,20.398453556691585,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
12703,False,"{'a': 0.84353125414378805, 'e': 0.07881483220515818}",20,14,12.436927914298602,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
